clean_comment,char_length,word_count,sentiment_label,sentiment_score,confidence,prob_positive,prob_neutral,prob_negative
susah klu d kadalinb kayak ciek bodoh,37,7,negative,2,0.9978516,0.0007695457,0.0013788847,0.9978516
pmth blum situ sadar gen boomber nth klo dah gen zm yg melek it,63,14,negative,2,0.54549533,0.017743729,0.43676087,0.54549533
sok sok nangkep hacker brantas judol aja ga kelar kelar,55,10,negative,2,0.9982672,0.0005150902,0.0012176562,0.9982672
hitung ngomong simple kali,26,4,positive,0,0.9687297,0.9687297,0.00985066,0.021419616
2533 iq rata2 yg autis ngulik apa kalo iq rendah ga,51,11,negative,2,0.51573825,0.003706584,0.48055518,0.51573825
yg potensi bagus ginian anggurin negara pdahal klo gunain kerjasama bareng imbas jg skrng gilir udah colong kalang kabut sendiri sok sok an nangkep s hackeremng lawak kali polisi tidur ituu,189,31,negative,2,0.99323106,0.00416207,0.0026068382,0.99323106
alhamdulillah 855bikin hibur meaningful cerita relatable hadiah wow,67,8,positive,0,0.94457304,0.94457304,0.05441655,0.0010103517
kerja gin yah bisa semena mena rakyat,37,7,negative,2,0.995352,0.0022358617,0.0024120805,0.995352
polisi ngawur maksud yaaa,25,4,negative,2,0.9973521,0.00044487833,0.0022030396,0.9973521
prestasi kerja nyata bener aja udah susah laku institusi kaga kerja sulit percaya udh banget bobrok reformasi rusak sistem dongo banget gocek anak punk,151,24,negative,2,0.998156,0.00079884846,0.0010451669,0.998156
g sihhh haker jd robin hood,27,6,negative,2,0.9691683,0.001912255,0.028919427,0.9691683
lite big,8,2,positive,0,0.874136,0.874136,0.11980832,0.006055742
gua suka nonton podkas yg gua benci cc nya gak aktif tdk play ruang sunyi,73,15,positive,0,0.9068123,0.9068123,0.065981716,0.027205924
coba tanyain antonkill barabravaz alecztuyos baztard engine tau mreka tau,73,10,neutral,1,0.9894517,0.005160333,0.9894517,0.0053880787
sotau bjorka wkwk,17,3,neutral,1,0.47178838,0.36866936,0.47178838,0.15954222
lu percaya anak lulus sma nangkep hacker kelas kakap ngimpi,59,10,negative,2,0.9962566,0.00089544733,0.0028480021,0.9962566
danantara dana usa aja bobol mangkanya narsum om ded tangkep fbicia gak,71,12,negative,2,0.9539038,0.0034825644,0.04261369,0.9539038
gimana kalo pake meet,21,4,negative,2,0.6037815,0.13160113,0.26461735,0.6037815
judol kerja asi,15,3,negative,2,0.99577737,0.0022049125,0.0020176407,0.99577737
biorka hack,11,2,negative,2,0.5025777,0.0038383922,0.49358395,0.5025777
lucu ga sih kalo bjorka komen video,35,7,positive,0,0.5809582,0.5809582,0.25082472,0.16821712
sumph dri polisi smpek skrng gk ad kualitas nya gmna kualitas org lulus rendah gk pinter yg duit cair jdi polisi,112,21,negative,2,0.99682045,0.0016946617,0.0014848565,0.99682045
ladusing wkwkkwkwkw,19,2,negative,2,0.91690964,0.058870975,0.024219379,0.91690964
om ded coba narsumnya tangkap fbi cia,37,7,neutral,1,0.9872459,0.0006633357,0.9872459,0.012090788
coba yg hpnya siomi custom rom root absen,41,8,neutral,1,0.9924419,0.0008859421,0.9924419,0.0066722548
klo tipu bank yg emang yg tangkap nama bjorka make nama bjorka polisi sh ga slah nangkep bjorka asli nya mah blom ketangkep,123,23,negative,2,0.9901141,0.0024990698,0.007386856,0.9901141
koq yaa jd pulisi wkwkw,23,5,negative,2,0.9867851,0.0045392867,0.008675543,0.9867851
polisi lulus sma paham psikologi,32,5,neutral,1,0.98036927,0.003993819,0.98036927,0.01563697
beban doang kerja egeeee,24,4,negative,2,0.9947365,0.0024876667,0.0027758386,0.9947365
emg anak autis pintar apalgi atas kertas dunia digital baca artikel berita2,75,12,negative,2,0.92123365,0.0029793947,0.075786926,0.92123365
yg undang si hacker kyk gak bintang tamu,40,8,negative,2,0.9747025,0.0017916061,0.023505898,0.9747025
narasumber ada aman buka dc intelijen,37,6,neutral,1,0.99228853,0.001741145,0.99228853,0.005970279
duga ku sangka kait bobol pdn kominfo sengaja abur laku asli laku asli org2 kominfo utk cari untung,99,18,negative,2,0.9838187,0.0024303033,0.013750955,0.9838187
bahas fufufafa om ded,21,4,neutral,1,0.9239921,0.05754429,0.9239921,0.018463604
cek judul komedi nya,20,4,neutral,1,0.94326985,0.050176613,0.94326985,0.006553656
yg gw paham sih hacker ga mudah ketangkep ngapain d tamgkep harusny kasih harga uang jaga dr aman cyber bego yg nangkep d hukum citra si coklat,143,27,negative,2,0.9758537,0.018125381,0.0060209446,0.9758537
ku duga,7,2,negative,2,0.96454096,0.009786666,0.025672358,0.96454096
nya polisi ga tangkap,21,4,negative,2,0.99548715,0.0010911392,0.0034216344,0.99548715
gak berani bahas ponpes yg ambruk 67 mati sia sia yg mati racun mbg om botak lg sibuk urus cerai,96,20,negative,2,0.997869,0.00076332566,0.0013675949,0.997869
sadar gasih kek tau gua curiga bjorka asli sih bagus,52,10,negative,2,0.5181755,0.3667419,0.11508267,0.5181755
gw prnh ikut lg tele kna 250rbu,31,7,neutral,1,0.9872551,0.005037887,0.9872551,0.007707015
maaf nanya kopi kaya ngantuk bawa,33,6,negative,2,0.99583095,0.001154171,0.0030149033,0.99583095
polisi konoha guna,18,3,neutral,1,0.9924172,0.002025791,0.9924172,0.0055570262
aja ajar jd hacker besok praktek coba ah hack chanelnya om daddy ijin om ngetes aja,83,16,negative,2,0.9743506,0.001677751,0.023971666,0.9743506
percaya az,10,2,positive,0,0.9918652,0.9918652,0.006331277,0.0018034667
drama mulu ah polisi,20,4,negative,2,0.9978033,0.00071561267,0.0014811655,0.9978033
pinjol ilegal judol aja tetep aman jaaya sentosa preeeeet kalo bener nagkep bjorka,82,13,negative,2,0.649779,0.31772864,0.032492373,0.649779
ketangkep bjirrrka,18,2,negative,2,0.91844416,0.06985355,0.011702264,0.91844416
percaya gk percayaada info security cyber pwrbankan indonesia byarany 1m hari,77,11,neutral,1,0.9721271,0.015908837,0.9721271,0.011964165
1 thun tukang jual es tangkap kalo gak salah,44,9,neutral,1,0.8054457,0.017430434,0.8054457,0.17712384
mohon info real emang polisi jago it buka masuk nya hasil bayar duli mampu,74,14,negative,2,0.9226269,0.019608267,0.057764854,0.9226269
bjiorka lu tangkep kw bjiorwi,29,5,negative,2,0.9467414,0.029474745,0.023783864,0.9467414
hat2 dek pancing ntar kau kena,30,6,negative,2,0.9415161,0.013190081,0.045293886,0.9415161
dlu jaman gua skolah 2013an pgi bingung pul bnyk cok jln raya motor rawan ajg skrng gda coy mls gausa jauh2 permainna cyber wmmwmw,130,24,negative,2,0.908766,0.01652178,0.074712284,0.908766
hacker manipulasi,17,2,negative,2,0.99674016,0.00076909986,0.0024906872,0.99674016
hacker pekerjakn pmerintah nangkepin koruptor orang zolim hack wa pjabat tambang,80,11,negative,2,0.9933134,0.0005677555,0.0061188145,0.9933134
kalo tau org kunci nya 2004,27,6,neutral,1,0.98605704,0.004819436,0.98605704,0.009123529
skimeng carding,15,2,positive,0,0.5871737,0.5871737,0.06981778,0.34300846
jim govendi hime7 salah nama yg gw tau,38,8,neutral,1,0.9918527,0.0041162833,0.9918527,0.004030928
halahh dlu nyari data bocor bjorka ajah ga ketemu impact masyarakat efek bocor nya gimana bahas judul isi draf nya ga sebar curiga bjorka orang alih isu ajah,157,28,negative,2,0.9966175,0.0014194464,0.0019630326,0.9966175
nunggu hacker keluarin aib koruptor polisi kalo polos ngide nangkep anak komunitas gak salah awas aja tuh,105,17,negative,2,0.9972314,0.0007358833,0.0020326716,0.9972314
paham judol diindo,18,3,negative,2,0.9947168,0.0030358534,0.0022473128,0.9947168
bang lo teralalu bocor om ded dy ngulik,39,8,negative,2,0.98959583,0.00064503227,0.00975911,0.98959583
gw pribadi ketawa jaman java sybian nama merka gw pribadi programer yk handler alias yosep karli dzeeb handler alias diaz,121,20,neutral,1,0.5233209,0.42881656,0.5233209,0.047862574
bjorka komen,12,2,neutral,1,0.84984726,0.02016569,0.84984726,0.12998706
ngakak emang dengernya,22,3,positive,0,0.97824985,0.97824985,0.0025534872,0.01919675
lo bro bjorka nya,17,4,neutral,1,0.96682745,0.021293042,0.96682745,0.011879382
nonton nih channel gila kena aje lupada tipu muslihat si mentalist,66,11,negative,2,0.9948126,0.0012737656,0.0039136237,0.9948126
heee,4,1,positive,0,0.73865473,0.73865473,0.030916868,0.23042838
wa gb tmn2 ane banyk yg pke,27,7,neutral,1,0.9435666,0.053561132,0.9435666,0.0028721716
dikadalin emang kadal,21,3,negative,2,0.995846,0.0010805739,0.0030734239,0.995846
bjorka anak muda 2012 rajalela dunia cyber,42,7,neutral,1,0.9905376,0.006520888,0.9905376,0.0029415542
lagi2 alat yg pake indonesia buat israel,40,7,neutral,1,0.5001078,0.009594833,0.5001078,0.49029732
bang ajarin hacker,18,3,negative,2,0.9835638,0.0053643505,0.0110718645,0.9835638
emang hacker yg ken nangkep koruptor untung hacker anggap pahlawan cetek pikir netizen,86,13,negative,2,0.9974662,0.0012021777,0.001331564,0.9974662
pribadi kek bjorka bkn sndirian tp kek tim g si hhe,51,11,neutral,1,0.8363539,0.029417286,0.8363539,0.13422881
kemapuan blokir live tiktok aja cepet urusin keroco boirka aja drama2in panjang2in,82,12,negative,2,0.9909375,0.0028608292,0.0062017166,0.9909375
lawan instansi ga bang,22,4,negative,2,0.8792784,0.028619792,0.092101835,0.8792784
ilmu hacker gratis ken ajar nih jaman teknologi antisipasi jaga,63,10,negative,2,0.74061495,0.045455027,0.21393006,0.74061495
bjorka akun nya pegang orang orang,34,6,negative,2,0.87280124,0.001386106,0.12581265,0.87280124
0030 wow 855beda banget cerita alir visual kece menang bikin hati layang coba,77,13,positive,0,0.99052536,0.99052536,0.008648414,0.0008262297
jangan2 buka ngejar judol hacker buka komputer main fb youtube meechatt wkwk gilir konferensi mlah salah orang,110,17,negative,2,0.99768627,0.0006158439,0.0016978313,0.99768627
tangkap udah viral banget kampung,33,5,negative,2,0.9614143,0.033151127,0.0054345913,0.9614143
asli nonggol tunjuk asli,24,4,negative,2,0.5365402,0.24349852,0.21996129,0.5365402
deddy knapa hacker bobol judol,30,5,negative,2,0.99616146,0.00042320124,0.0034153557,0.99616146
prasaan tayang,14,2,negative,2,0.91627127,0.0410752,0.042653564,0.91627127
hacker bobol jaring blockchain desentralisasi ga podcast,56,7,neutral,1,0.7159661,0.0010998722,0.7159661,0.28293404
sok2an nangkap bjorka buron kelas ecek2 kek harun mas siplester aja g nangkap eh klaim nangkap bjorka barang bukti nya cmn hp merk realme heckel pake pc program linux internet nya pake debian jd g kedetek ip nya,211,38,negative,2,0.9816181,0.001342468,0.017039463,0.9816181
bang bug bounty uang dah ribet,30,6,negative,2,0.99670357,0.0009271441,0.0023692553,0.99670357
ladusing kaga tangkap byorka krna bicara ladusing byorka udhh tw gk tangkap klw tangkap bandar judol c,102,17,negative,2,0.9938699,0.0010581036,0.005071973,0.9938699
ngebongkar milik akun fufufafa aja ga trs lu percaya bs nangkep bjorka,70,12,negative,2,0.94986176,0.0058870586,0.04425118,0.94986176
gw suka ngemod apk hacker,25,5,neutral,1,0.86889213,0.1051554,0.86889213,0.025952524
nangkep hecker mudah ngambil nasi kali nama nya hacker tindak benteng lacak salahsatunya manipulasi proxy klw pakai 1 2 proxy gampang tangkap klw pakai 10 susah tangkap contoh ip hacker sembunyiin proxy proxy sembunyiin proxy terus nya 1 proxy pegang negara aman bantu sedia proxy negara bongkar 1 proxy dapet ip nya ehh ip nya ter ip proxy mampus bantu negara proxy tau ip alur nya proxy blum kocak emang 62 aparat contoh kalimantan aja butuh intansi nangkep 1 hacker buat script nya sulit guna nya,499,86,negative,2,0.9839707,0.00813354,0.00789579,0.9839707
the latest generation of ransomware viruses can paralyze a country s system boss darling nyimak,95,15,neutral,1,0.9805139,0.0023736018,0.9805139,0.017112471
akun judol aja ga tuntas2 wkkw,30,6,negative,2,0.99815196,0.00050519686,0.0013428637,0.99815196
908 gw kena 8 jt anjr,21,6,negative,2,0.5436396,0.0045533315,0.45180708,0.5436396
akun bjorka yg pegang,21,4,neutral,1,0.9950316,0.0039038174,0.9950316,0.001064589
barang bukti hp android gak pc build up polisi siber crime pikir bjorka ngehack pake termux,91,16,negative,2,0.89180976,0.0009969441,0.10719331,0.89180976
ada warga percaya ma bpk2 coklat udah ga ye 100 percaya bpk2 hansip komplek,75,14,negative,2,0.5180841,0.1293732,0.35254267,0.5180841
polisi gimana sih nyebut bjorka,31,5,negative,2,0.95371985,0.0009017817,0.045378383,0.95371985
pol i dikadalin pol i ngadalin rakyat,37,7,negative,2,0.99248743,0.0015359357,0.005976635,0.99248743
kerja polisi sih serius gw nanya,32,6,negative,2,0.7942049,0.0062339245,0.19956113,0.7942049
bg hati ngomong bg lu incar tikus kohoha jngn lancang kali bg,61,12,negative,2,0.98930454,0.005843257,0.0048521715,0.98930454
fake random system,18,3,negative,2,0.98232806,0.0011928004,0.016479155,0.98232806
ngetag kapolri gimana bang bosen banget liat polisi kek gin trus,64,11,negative,2,0.9968266,0.0008694322,0.0023039014,0.9968266
alih issu fufufafa ijasah palsu,31,5,neutral,1,0.99114287,0.0024680872,0.99114287,0.0063889995
nangkap hacker nangkap maling motor aja gak tangkap yg nangkap warga polisi ngaku2 doang,88,14,negative,2,0.99566627,0.00048817616,0.0038455145,0.99566627
serius gaada yg bela polisi komen isi cela,42,8,negative,2,0.9971207,0.00051339634,0.0023658948,0.9971207
temen gue modal root pake king root trus script google hack akun fb modal sandi random situ keditek email nomor hp yg pake sandi random gue script gaya doang pas cek anjir bener cok cek bener aku aktif anjir gue,211,40,negative,2,0.9308915,0.0028062996,0.066302165,0.9308915
ngapain susah susah nangkep hecker mending amann indo ajja kuat lucu nya negri ku,81,14,positive,0,0.95093226,0.95093226,0.0055712895,0.043496493
nangkap bandar judol aja gak bs aneh bs nangkap bjorka liat nya kaya liat sinetron sanjung,90,16,negative,2,0.9869695,0.0066637844,0.0063667465,0.9869695
knp lara hacker ngk bobol apk pinjol,36,7,negative,2,0.99002564,0.000493121,0.009481201,0.99002564
noooh,5,1,negative,2,0.9591316,0.035858154,0.0050102123,0.9591316
buka daftar buang buang anggar aja kerja ngapain coba perang engak,66,11,negative,2,0.9955771,0.00067450217,0.003748423,0.9955771
bahas nigeria plisss,20,3,positive,0,0.74255913,0.74255913,0.06074797,0.1966929
gw curiga lu bjorka yg asli om ded,34,8,negative,2,0.962011,0.0014065306,0.03658243,0.962011
ponakan joko wi jga kena tipu 300jt plaku penjara,49,9,negative,2,0.9951468,0.0006695422,0.004183601,0.9951468
bjorka org indonesia teks bahasa ai bahasa,42,7,neutral,1,0.9851365,0.004475666,0.9851365,0.010387803
kaya ga tau polusi prindavan aja tau rekam jejak polusi prindavan suka ngasal tangkap biar hebat nangkep bandar judol aja susah nangkep hacker yg hebat,151,25,negative,2,0.99249834,0.0053177853,0.0021839086,0.99249834
knapa hacker indonesia ga serang mossad israel bujang inam kacau negara,71,11,negative,2,0.9962674,0.00055090064,0.0031817753,0.9962674
gen z cybereskrim afk,21,4,neutral,1,0.99363106,0.00093820866,0.99363106,0.0054306886
biorka orang bal,16,3,negative,2,0.9317526,0.009088379,0.059158962,0.9317526
emang it perintah yg kompeten,29,5,positive,0,0.90301514,0.90301514,0.079703465,0.017281387
chat mobile legend seru aman,28,5,positive,0,0.9857517,0.9857517,0.013195369,0.0010528746
akun fufufafa canda dr hacker indo,34,6,neutral,1,0.983471,0.012157212,0.983471,0.0043718657
bjorka tangkap judol mudah baca ip nya aja males malesan ciduk nya eh lagu nyiduk hacker,88,16,negative,2,0.9977991,0.00068627414,0.001514635,0.9977991
beli alat lindungin data pribadi masyarakat beli main robot,59,9,negative,2,0.51368046,0.0011236549,0.48519588,0.51368046
percaya ladusing,16,2,positive,0,0.9818402,0.9818402,0.007899629,0.010260077
trus nasib tuh anak gimane salah tangkap,40,7,negative,2,0.99680054,0.00045126225,0.0027482137,0.99680054
yg tangkep,10,2,positive,0,0.8393669,0.8393669,0.08961815,0.07101493
ngga tau gk prestasi butuh,26,5,negative,2,0.8456516,0.08441764,0.06993075,0.8456516
masak hacker hackerin wkwkkw,28,4,negative,2,0.9958598,0.00059530215,0.0035449024,0.9958598
fufufafa bener,14,2,positive,0,0.9941795,0.9941795,0.004292717,0.0015277273
wkwkw ijazah gimana ijazah isu nih bos,38,7,negative,2,0.99352324,0.0011638588,0.0053129224,0.99352324
hackers gak enak rumit kerja,28,5,negative,2,0.99797446,0.0012028774,0.00082268764,0.99797446
polisi baca komen2 ketawa gak,29,5,negative,2,0.99295217,0.0019585998,0.0050892285,0.99295217
emang bjorka nyata,18,3,positive,0,0.973033,0.973033,0.0239065,0.003060511
tampa cepu polisi,17,3,negative,2,0.99133706,0.0008984089,0.0077645406,0.99133706
tangkap ajah,12,2,negative,2,0.9940627,0.0018525287,0.004084775,0.9940627
masuk polisi aja jual tanah jual prestasi maklum aja kalok dungu isi pandai nya akal an mafia negri,99,18,negative,2,0.99599516,0.002227545,0.0017773235,0.99599516
takut tau,9,2,negative,2,0.9966606,0.0010316645,0.0023077636,0.9966606
butuh prestasi,14,2,positive,0,0.96974313,0.96974313,0.014206957,0.016049858
nangkep hacker nangkap maling motor aja gk dapet dapet,54,9,negative,2,0.99672,0.0004680141,0.002811949,0.99672
keren,5,1,positive,0,0.99715805,0.99715805,0.0018017855,0.001040098
buru fufufafa deh,17,3,neutral,1,0.39200526,0.3500611,0.39200526,0.2579336
loe blg bjorka yg ditangkep polisi anak punk jgn ngejek polisi loe bg loe pikir polisi yg nangkep lawak hahaha tp stlh sy pikir loe bnr yg duga bjorka yg ditangkep polisi anak punk kwkwkw,187,35,negative,2,0.9719356,0.0049446044,0.02311984,0.9719356
polisi bunuh bohong penjara,27,4,negative,2,0.9971957,0.0007150112,0.0020892343,0.9971957
bjorka muncul lgi stlh bjorka punk tangkap bjorka muncul bocor bgn yg sansitif,78,13,negative,2,0.9472608,0.0016788132,0.05106039,0.9472608
polisi polisi,13,2,negative,2,0.9331847,0.014364772,0.05245053,0.9331847
bobrok sistem bobrok tegak sistem bobrok rakyat jijik banget ma negara pantes bulan2an bangsa bangsa kaya kuat ngakunya ngirim babu negara andai nuklir 38 biji ku jatohin tiap provinsi negara,191,30,negative,2,0.99751437,0.0014297694,0.0010559092,0.99751437
malumaluin negara aja institusi coklat,38,5,negative,2,0.99649256,0.00044027687,0.0030671393,0.99649256
alih isu demo nih,17,4,neutral,1,0.98760754,0.0016518388,0.98760754,0.010740722
bitchat aman,12,2,positive,0,0.9700412,0.9700412,0.028036626,0.0019221099
kga harga polisi,16,3,negative,2,0.9922138,0.003311403,0.0044747517,0.9922138
percaya polisi,14,2,positive,0,0.98314625,0.98314625,0.009470996,0.0073828422
polisi malu gak yaa,19,4,negative,2,0.9973463,0.0008473013,0.0018063784,0.9973463
polisi polisi polissii polisi,29,4,negative,2,0.86999696,0.0013106666,0.12869243,0.86999696
malu dengernya ah simpan hati aja aib,37,7,negative,2,0.9982697,0.00084052264,0.0008897327,0.9982697
hack akun jabat korup bang,26,5,negative,2,0.9972078,0.00046625262,0.0023259046,0.9972078
curiga kalo bjorka cewek,24,4,negative,2,0.9920849,0.0004920203,0.0074230134,0.9920849
podacast dedi cobuzer kan terupdate sukses,42,6,positive,0,0.9541087,0.9541087,0.044303674,0.0015876036
